subject,condition,subset,m_used,K_last,R2_at_Klast,K70,K70_norm,K70_cens,K70_norm_cens,attained_70,K75,K75_norm,K75_cens,K75_norm_cens,attained_75,K90,K90_norm,K90_cens,K90_norm_cens,attained_90,R2_K1,R2_K4,R2_K9,R2_K16,R2_K25,R2_K36,R2_K49
010023,EO,ALL59,59,59,1.0,6,0.1016949152542373,59,1.0,1,7,0.11864406779661017,59,1.0,1,18,0.3050847457627119,59,1.0,1,0.18857413071495185,0.45428416646604136,0.8131324076038497,0.8799542320479292,0.9689437843368066,0.9828895571017839,0.9958482724803359
010024,EO,ALL59,59,59,1.0,4,0.06779661016949153,59,1.0,1,5,0.0847457627118644,59,1.0,1,24,0.4067796610169492,59,1.0,1,0.41183380766774125,0.7349325845797147,0.7914027200500711,0.8326387374199024,0.9027875981769871,0.9596172711857858,0.9898396935855569
010026,EO,ALL59,58,58,1.0,9,0.15517241379310345,58,1.0,1,10,0.1724137931034483,58,1.0,1,20,0.3448275862068966,58,1.0,1,0.4920419249061474,0.5714288683674774,0.7172543427963902,0.8682509525773782,0.9350671453329471,0.965682098798443,0.9847525681777953
010027,EO,ALL59,56,56,1.0,13,0.23214285714285715,56,1.0,1,15,0.26785714285714285,56,1.0,1,24,0.42857142857142855,56,1.0,1,0.029125280867600568,0.36489898781959856,0.6586042529831531,0.795799217988044,0.9121064372082054,0.970396130795363,0.9946618094292708
010028,EO,ALL59,59,59,1.0,15,0.2542372881355932,59,1.0,1,21,0.3559322033898305,59,1.0,1,33,0.559322033898305,59,1.0,1,0.02846964962767423,0.539781350375675,0.6160132534940622,0.7071948513653037,0.8719292844521529,0.9196719474317213,0.9833471162045452
010029,EO,ALL59,59,59,1.0,5,0.0847457627118644,59,1.0,1,7,0.11864406779661017,59,1.0,1,15,0.2542372881355932,59,1.0,1,0.2767222842372869,0.6602673221209348,0.7734022185801376,0.9269731074137691,0.9582827758036019,0.986508397382158,0.9951469048812625
010030,EO,ALL59,59,59,1.0,13,0.22033898305084745,59,1.0,1,17,0.288135593220339,59,1.0,1,24,0.4067796610169492,59,1.0,1,0.07356288562814972,0.3335769812124866,0.6276704773342915,0.7304372952854277,0.9142949863627633,0.9641193038466974,0.9877572369325982
010031,EO,ALL59,57,57,1.0,4,0.07017543859649122,57,1.0,1,5,0.08771929824561403,57,1.0,1,14,0.24561403508771928,57,1.0,1,0.3763887796916787,0.7133991661125397,0.8809808483984121,0.9167567521532883,0.9603789618662113,0.9859304266727535,0.9956722699660566
010032,EO,ALL59,55,55,1.0,18,0.32727272727272727,55,1.0,1,19,0.34545454545454546,55,1.0,1,36,0.6545454545454545,55,1.0,1,0.018708270989152134,0.18236622801114502,0.5751190199991244,0.6504961436760255,0.8137647306131969,0.9256305502732124,0.9906037214901653
010033,EO,ALL59,59,59,1.0,13,0.22033898305084745,59,1.0,1,18,0.3050847457627119,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.01092543016567128,0.3073970553805975,0.6402835195506047,0.7259935982924575,0.9123485015317138,0.9544412017422063,0.9894933416823407
010034,EO,ALL59,56,56,1.0,13,0.23214285714285715,56,1.0,1,14,0.25,56,1.0,1,27,0.48214285714285715,56,1.0,1,0.2079925386938292,0.4621454325449219,0.6567542772726949,0.7800418748235328,0.879306592387044,0.9399168972470067,0.9877572379217184
010035,EO,ALL59,59,59,1.0,4,0.06779661016949153,59,1.0,1,7,0.11864406779661017,59,1.0,1,14,0.23728813559322035,59,1.0,1,0.32277036352485544,0.7203184261959884,0.7671657580793584,0.9044097844144087,0.9569949442939335,0.9725553564365985,0.9873130528731455
010036,EO,ALL59,57,57,1.0,18,0.3157894736842105,57,1.0,1,20,0.3508771929824561,57,1.0,1,45,0.7894736842105263,57,1.0,1,0.19484817881615166,0.40565784248827236,0.48822453482258354,0.6795966363795312,0.7948158791510486,0.8352867076537304,0.9425883378382653
010037,EO,ALL59,57,57,1.0,19,0.3333333333333333,57,1.0,1,26,0.45614035087719296,57,1.0,1,40,0.7017543859649122,57,1.0,1,0.16716576497455193,0.3455236126147644,0.40630042636193353,0.5980935593742001,0.7499660044163832,0.8691151632615656,0.975354835453488
010038,EO,ALL59,58,58,1.0,7,0.1206896551724138,58,1.0,1,9,0.15517241379310345,58,1.0,1,30,0.5172413793103449,58,1.0,1,0.12343375675026053,0.5641775594615391,0.7637878590928946,0.8304923176207705,0.8923250638766111,0.9227559241230804,0.9704094706801132
010039,EO,ALL59,59,59,1.0,21,0.3559322033898305,59,1.0,1,22,0.3728813559322034,59,1.0,1,46,0.7796610169491526,59,1.0,1,0.0026210715307344585,0.2722291466121233,0.45203196226807424,0.6017255449262197,0.7784857018767161,0.8502374600830633,0.9181406488021544
010040,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,9,0.15254237288135594,59,1.0,1,17,0.288135593220339,59,1.0,1,0.3043209483515328,0.6753575582297847,0.7530620547087631,0.8961805378803357,0.9580791933984646,0.9700622001947897,0.9918304940327246
010041,EO,ALL59,57,57,1.0,14,0.24561403508771928,57,1.0,1,16,0.2807017543859649,57,1.0,1,36,0.631578947368421,57,1.0,1,0.3711337810846863,0.4471844420183094,0.6250938200398799,0.7766530591189015,0.8683298950999445,0.909580520613606,0.9779807111400135
010042,EO,ALL59,57,57,1.0,5,0.08771929824561403,57,1.0,1,5,0.08771929824561403,57,1.0,1,17,0.2982456140350877,57,1.0,1,0.2374537831562398,0.6893900303444334,0.8309288796248628,0.8914984597633864,0.9472441353699297,0.9744660774598894,0.9882180261174898
010044,EO,ALL59,57,57,1.0,13,0.22807017543859648,57,1.0,1,18,0.3157894736842105,57,1.0,1,31,0.543859649122807,57,1.0,1,0.09289092486862614,0.4802420090827999,0.5828022133554038,0.7363987038456883,0.8229780241667508,0.9514143323090326,0.9795492139586767
010045,EO,ALL59,59,59,1.0,20,0.3389830508474576,59,1.0,1,25,0.423728813559322,59,1.0,1,33,0.559322033898305,59,1.0,1,0.041654584918291125,0.2135505650779846,0.4764554587098008,0.6288473372103071,0.7696239961976422,0.9171095065707668,0.973202066806084
010046,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,17,0.288135593220339,59,1.0,1,32,0.5423728813559322,59,1.0,1,0.014543009387294092,0.375234382470358,0.6486133524518416,0.7380737841125734,0.8584695470617536,0.9366375949167308,0.9850615889588314
010047,EO,ALL59,57,57,1.0,12,0.21052631578947367,57,1.0,1,15,0.2631578947368421,57,1.0,1,25,0.43859649122807015,57,1.0,1,0.19802132176363865,0.2712045978412597,0.6195746731433865,0.7868348209209802,0.9018692008764089,0.9714433724403332,0.992630996133606
010048,EO,ALL59,59,59,1.0,6,0.1016949152542373,59,1.0,1,9,0.15254237288135594,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.4376855105393734,0.6215364124793209,0.7555570570503934,0.8322947943937101,0.9187539997479451,0.9481242429405826,0.9826275212380823
010049,EO,ALL59,59,59,1.0,22,0.3728813559322034,59,1.0,1,26,0.4406779661016949,59,1.0,1,47,0.7966101694915254,59,1.0,1,0.018758698501616437,0.24042061825413488,0.40885563325386526,0.5870541220626053,0.7297235742211778,0.8274110218756059,0.9115453535141846
010050,EO,ALL59,57,57,1.0,4,0.07017543859649122,57,1.0,1,4,0.07017543859649122,57,1.0,1,16,0.2807017543859649,57,1.0,1,0.432447304036719,0.7536496153241697,0.8188358482733704,0.9008808863314584,0.9300695260374563,0.9529561783467598,0.9868193384905419
010051,EO,ALL59,58,58,1.0,16,0.27586206896551724,58,1.0,1,21,0.3620689655172414,58,1.0,1,41,0.7068965517241379,58,1.0,1,0.056390211688214995,0.222340104306198,0.43275552176224946,0.7007083247323787,0.8131320599611788,0.8823698977889668,0.9572908861841485
010052,EO,ALL59,59,59,1.0,16,0.2711864406779661,59,1.0,1,17,0.288135593220339,59,1.0,1,30,0.5084745762711864,59,1.0,1,0.00966619764972205,0.4627835782651035,0.6334056135140725,0.7138591798772691,0.8758460389425917,0.9286333641188843,0.9717197116398774
010053,EO,ALL59,58,58,1.0,12,0.20689655172413793,58,1.0,1,16,0.27586206896551724,58,1.0,1,26,0.4482758620689655,58,1.0,1,0.01820931115620647,0.39884433082816334,0.6709862403442303,0.7515709168988494,0.8928929290832602,0.959941961743995,0.9863448730735046
010056,EO,ALL59,59,59,1.0,6,0.1016949152542373,59,1.0,1,6,0.1016949152542373,59,1.0,1,17,0.288135593220339,59,1.0,1,0.12727015563990843,0.6405034999014413,0.8069451709398774,0.8896517303538256,0.943412428279222,0.9713101400822406,0.993799613406139
010059,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,10,0.1694915254237288,59,1.0,1,31,0.5254237288135594,59,1.0,1,0.37186212590030077,0.6638051697840025,0.7474703784966263,0.7826391032372567,0.8322364822100085,0.9477594059746108,0.9797687726421117
010060,EO,ALL59,59,59,1.0,15,0.2542372881355932,59,1.0,1,16,0.2711864406779661,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.033011811417224535,0.357698159656938,0.5779891900603302,0.7557366331067282,0.9157939187675609,0.9497125169734069,0.9894461024502434
010061,EO,ALL59,58,58,1.0,4,0.06896551724137931,58,1.0,1,4,0.06896551724137931,58,1.0,1,16,0.27586206896551724,58,1.0,1,0.5259198641932705,0.7562305894758478,0.7986831456203372,0.9131422349580671,0.9459493719827424,0.9781408132517259,0.9942704224860109
010062,EO,ALL59,56,56,1.0,10,0.17857142857142858,56,1.0,1,13,0.23214285714285715,56,1.0,1,23,0.4107142857142857,56,1.0,1,0.31587853661292137,0.6196899692381028,0.6983612993763992,0.8257815882508254,0.9320635195034285,0.9706292679169471,0.9885933121065661
010063,EO,ALL59,58,58,1.0,9,0.15517241379310345,58,1.0,1,12,0.20689655172413793,58,1.0,1,22,0.3793103448275862,58,1.0,1,0.26455986759018774,0.42207523034289984,0.7029826004750926,0.8471363614581009,0.9241871655375947,0.9623049054734072,0.989734157507988
010064,EO,ALL59,57,57,1.0,9,0.15789473684210525,57,1.0,1,11,0.19298245614035087,57,1.0,1,23,0.40350877192982454,57,1.0,1,0.38935308269024504,0.6005666519400489,0.7069923383333034,0.8628929631895885,0.9312955828395849,0.9738957932408516,0.9972008818156505
010065,EO,ALL59,59,59,1.0,5,0.0847457627118644,59,1.0,1,6,0.1016949152542373,59,1.0,1,22,0.3728813559322034,59,1.0,1,0.6073923750457683,0.6971417184711762,0.7902817365432976,0.8495799050394327,0.9418226397740527,0.9708498567998832,0.9900814025766822
010066,EO,ALL59,58,58,1.0,17,0.29310344827586204,58,1.0,1,19,0.3275862068965517,58,1.0,1,27,0.46551724137931033,58,1.0,1,0.02211462649501819,0.32286230340806304,0.5223490364028136,0.69702107963644,0.8807889803788688,0.9459565605842992,0.9770679454398706
010067,EO,ALL59,58,58,1.0,9,0.15517241379310345,58,1.0,1,12,0.20689655172413793,58,1.0,1,24,0.41379310344827586,58,1.0,1,0.20253438339241264,0.5392476570426288,0.7055382792426804,0.8109027594948494,0.9022203870475045,0.9640218185321393,0.9908738187513849
010068,EO,ALL59,58,58,1.0,15,0.25862068965517243,58,1.0,1,20,0.3448275862068966,58,1.0,1,36,0.6206896551724138,58,1.0,1,0.11252333423905374,0.4738518129800597,0.6332278641675146,0.7265213734450234,0.8372538370296188,0.9212696945845785,0.9806922774537242
010069,EO,ALL59,55,55,1.0,8,0.14545454545454545,55,1.0,1,8,0.14545454545454545,55,1.0,1,21,0.38181818181818183,55,1.0,1,0.26279033806532087,0.37289703458728446,0.8283909085373183,0.8803287393920969,0.9176869460527431,0.9723704463307633,0.9933245081223824
010070,EO,ALL59,58,58,1.0,4,0.06896551724137931,58,1.0,1,6,0.10344827586206896,58,1.0,1,21,0.3620689655172414,58,1.0,1,0.0034136464677498976,0.7314948336184727,0.8299955977517093,0.861470133522263,0.9464627514199351,0.9736358670217834,0.9949123192068949
010071,EO,ALL59,58,58,1.0,13,0.22413793103448276,58,1.0,1,17,0.29310344827586204,58,1.0,1,28,0.4827586206896552,58,1.0,1,0.02899404783341217,0.20828203573348472,0.5049896924491406,0.7491030270605709,0.8762840976836025,0.9377415039792897,0.9846175980537989
010072,EO,ALL59,54,54,1.0,9,0.16666666666666666,54,1.0,1,12,0.2222222222222222,54,1.0,1,18,0.3333333333333333,54,1.0,1,0.02478410587225526,0.6062832483991522,0.7337375083602791,0.8918467396387667,0.9546687598382197,0.9829012500435665,0.9983117486153984
010073,EO,ALL59,59,59,1.0,17,0.288135593220339,59,1.0,1,19,0.3220338983050847,59,1.0,1,30,0.5084745762711864,59,1.0,1,0.032155280342223,0.09556097138181689,0.45934783324575723,0.6073316327304085,0.8840057400208624,0.939114517181908,0.9752586324637157
010074,EO,ALL59,58,58,1.0,4,0.06896551724137931,58,1.0,1,4,0.06896551724137931,58,1.0,1,13,0.22413793103448276,58,1.0,1,0.14465507036180955,0.7974266873414012,0.8611401505393367,0.9193977038678598,0.9765153961768752,0.9883945015149188,0.9969519006135185
010075,EO,ALL59,59,59,1.0,4,0.06779661016949153,59,1.0,1,8,0.13559322033898305,59,1.0,1,20,0.3389830508474576,59,1.0,1,0.30092304992346547,0.7088196194531535,0.7626692156440094,0.8766175787947152,0.9417046585531351,0.9696913701047849,0.9946993187360308
010076,EO,ALL59,58,58,1.0,13,0.22413793103448276,58,1.0,1,16,0.27586206896551724,58,1.0,1,20,0.3448275862068966,58,1.0,1,0.11450093711316535,0.5902150275763168,0.69084475458846,0.8063334904714119,0.9415573494343764,0.9721547169772056,0.9919546528980453
010079,EO,ALL59,57,57,1.0,11,0.19298245614035087,57,1.0,1,13,0.22807017543859648,57,1.0,1,22,0.38596491228070173,57,1.0,1,0.013089257797445367,0.4347021317681184,0.6731496506815137,0.8123544282230458,0.9099032742494907,0.9581651806634198,0.9951199647994275
010080,EO,ALL59,57,57,1.0,10,0.17543859649122806,57,1.0,1,11,0.19298245614035087,57,1.0,1,26,0.45614035087719296,57,1.0,1,0.3832710666307201,0.5894466543414345,0.679443731995016,0.8063050797598856,0.897750617689128,0.9662819882986402,0.9930734954827579
010081,EO,ALL59,58,58,1.0,6,0.10344827586206896,58,1.0,1,9,0.15517241379310345,58,1.0,1,22,0.3793103448275862,58,1.0,1,0.10618467522616554,0.6003743019333155,0.7584413505247007,0.8492751886959152,0.912515842262304,0.9599749349693779,0.9918112183909243
010083,EO,ALL59,58,58,1.0,5,0.08620689655172414,58,1.0,1,6,0.10344827586206896,58,1.0,1,18,0.3103448275862069,58,1.0,1,0.5057319126757912,0.6258774127341649,0.8031704164886176,0.8820354757154214,0.9527997434159534,0.971398129408096,0.9893245071750616
010084,EO,ALL59,59,59,1.0,4,0.06779661016949153,59,1.0,1,5,0.0847457627118644,59,1.0,1,15,0.2542372881355932,59,1.0,1,0.19154870263938617,0.7012323632907048,0.8072815104474256,0.9189083995323103,0.9694492750375516,0.9830348918880365,0.9965352579407255
010085,EO,ALL59,57,57,1.0,19,0.3333333333333333,57,1.0,1,19,0.3333333333333333,57,1.0,1,30,0.5263157894736842,57,1.0,1,0.03205744421761001,0.3040557351496613,0.4500305360597509,0.6819426903255561,0.8806033608946858,0.9362387790377744,0.9904635972571857
010086,EO,ALL59,57,57,1.0,21,0.3684210526315789,57,1.0,1,21,0.3684210526315789,57,1.0,1,36,0.631578947368421,57,1.0,1,0.05999240649254531,0.2264329790355058,0.4875864050401761,0.5627332376423317,0.7945936553871694,0.907342915506325,0.9639966575926407
010088,EO,ALL59,58,58,1.0,35,0.603448275862069,58,1.0,1,40,0.6896551724137931,58,1.0,1,52,0.896551724137931,58,1.0,1,0.0031190552197969067,0.15637701334041118,0.27190764616087815,0.35007337584947956,0.5145182696364965,0.7141908851839528,0.8747976834420441
010089,EO,ALL59,58,58,1.0,33,0.5689655172413793,58,1.0,1,36,0.6206896551724138,58,1.0,1,50,0.8620689655172413,58,1.0,1,0.057406053601399144,0.1440505131317513,0.1885948905543051,0.3796019563434765,0.5840615170097937,0.7791706627108014,0.8972261597728118
010090,EO,ALL59,58,58,1.0,5,0.08620689655172414,58,1.0,1,5,0.08620689655172414,58,1.0,1,19,0.3275862068965517,58,1.0,1,0.49876570097257883,0.6488928931323471,0.841999988343531,0.8811483188462473,0.920669847803582,0.9529557311469955,0.9811482774446999
010091,EO,ALL59,57,57,1.0,21,0.3684210526315789,57,1.0,1,21,0.3684210526315789,57,1.0,1,32,0.5614035087719298,57,1.0,1,0.02714415961665835,0.24223135632583148,0.3663068961077591,0.5875180150749733,0.8781766560617197,0.9302443179735918,0.9765917851832615
010092,EO,ALL59,59,59,1.0,31,0.5254237288135594,59,1.0,1,37,0.6271186440677966,59,1.0,1,51,0.864406779661017,59,1.0,1,0.014062838196759754,0.2930260034123447,0.42668568809556606,0.5219452812280946,0.6470044371816709,0.7337228484239698,0.8648596088380645
010093,EO,ALL59,57,57,1.0,19,0.3333333333333333,57,1.0,1,19,0.3333333333333333,57,1.0,1,28,0.49122807017543857,57,1.0,1,0.20473741141417126,0.2965327205798409,0.4534777345130321,0.6327168396330117,0.8889737450062348,0.9589985631111898,0.9878980830987121
010094,EO,ALL59,58,58,1.0,15,0.25862068965517243,58,1.0,1,17,0.29310344827586204,58,1.0,1,29,0.5,58,1.0,1,0.020416806485976168,0.37476013255523916,0.5436370812463792,0.7404551972460641,0.8908752059731327,0.9157627380526571,0.9676786165580643
010104,EO,ALL59,56,56,1.0,12,0.21428571428571427,56,1.0,1,16,0.2857142857142857,56,1.0,1,28,0.5,56,1.0,1,0.005592047374823178,0.4017309503389688,0.6404460785894083,0.751711306186615,0.873812039042862,0.9746393021726989,0.9957860583887658
010126,EO,ALL59,58,58,1.0,5,0.08620689655172414,58,1.0,1,9,0.15517241379310345,58,1.0,1,18,0.3103448275862069,58,1.0,1,0.2751321400380267,0.6962893744473432,0.7737864344461686,0.8930830969417477,0.9324729473682275,0.9653124298615121,0.9935638714789393
010134,EO,ALL59,59,59,1.0,21,0.3559322033898305,59,1.0,1,22,0.3728813559322034,59,1.0,1,40,0.6779661016949152,59,1.0,1,0.0036309942410651854,0.27805315054641805,0.3967051713571433,0.5130180658146286,0.8072383096810556,0.8641657323016456,0.9705301794161845
010136,EO,ALL59,58,58,1.0,12,0.20689655172413793,58,1.0,1,16,0.27586206896551724,58,1.0,1,28,0.4827586206896552,58,1.0,1,0.05705847960191139,0.3380679294272266,0.6820949728795335,0.757387194243038,0.8863924792702478,0.9466663990199465,0.9756543545191485
010137,EO,ALL59,59,59,1.0,11,0.1864406779661017,59,1.0,1,13,0.22033898305084745,59,1.0,1,31,0.5254237288135594,59,1.0,1,0.19946370559836712,0.6143568504956853,0.6851225399364915,0.805789771372327,0.8843318917235444,0.9134937468527021,0.9811302446257824
010138,EO,ALL59,59,59,1.0,4,0.06779661016949153,59,1.0,1,7,0.11864406779661017,59,1.0,1,22,0.3728813559322034,59,1.0,1,0.13669497537891026,0.7269677253501432,0.8005312374391684,0.8597524530452959,0.9192210990865607,0.960167562443544,0.9899881716378773
010141,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,18,0.3050847457627119,59,1.0,1,28,0.4745762711864407,59,1.0,1,0.20150384386078304,0.4799218917129662,0.6564657713723822,0.7444631604308712,0.8883355691782554,0.9616081189532678,0.9889911064703713
010142,EO,ALL59,59,59,1.0,11,0.1864406779661017,59,1.0,1,13,0.22033898305084745,59,1.0,1,29,0.4915254237288136,59,1.0,1,0.046015917976719604,0.3840093842225678,0.6647426159480049,0.8056856204285233,0.8846731886619672,0.9593302448643494,0.9807257543215614
010146,EO,ALL59,57,57,1.0,5,0.08771929824561403,57,1.0,1,7,0.12280701754385964,57,1.0,1,24,0.42105263157894735,57,1.0,1,0.17270184645046868,0.5602150332936803,0.7815791553843087,0.8222841412416719,0.9048006175250431,0.9282945808128608,0.9889541556085404
010148,EO,ALL59,58,58,1.0,7,0.1206896551724138,58,1.0,1,7,0.1206896551724138,58,1.0,1,18,0.3103448275862069,58,1.0,1,0.05173926393097391,0.42064279960300893,0.8218733830391581,0.892159665960783,0.946548229295306,0.9788533511073237,0.9942496073562502
010150,EO,ALL59,58,58,1.0,17,0.29310344827586204,58,1.0,1,19,0.3275862068965517,58,1.0,1,36,0.6206896551724138,58,1.0,1,0.21573372816081268,0.27187836371814367,0.5238625420928326,0.675133221007584,0.8176370261750985,0.9121553171396412,0.9721717680942437
010152,EO,ALL59,57,57,1.0,7,0.12280701754385964,57,1.0,1,8,0.14035087719298245,57,1.0,1,22,0.38596491228070173,57,1.0,1,0.36509936957087985,0.4720843958841076,0.7638106118492286,0.8657421013636357,0.9329538779961607,0.9609734983520907,0.9895884706617829
010155,EO,ALL59,57,57,1.0,10,0.17543859649122806,57,1.0,1,16,0.2807017543859649,57,1.0,1,30,0.5263157894736842,57,1.0,1,0.04077161122949679,0.1459695679320012,0.6649696678791996,0.7874851746577111,0.8374540030964461,0.9308880270053291,0.970949228717113
010157,EO,ALL59,56,56,1.0,10,0.17857142857142858,56,1.0,1,19,0.3392857142857143,56,1.0,1,33,0.5892857142857143,56,1.0,1,0.14444695406153943,0.4335003446563065,0.6249135719753808,0.7397736701441749,0.8724221205513367,0.9367000846220862,0.9858278788688194
010162,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,11,0.1864406779661017,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.400350424668208,0.5030430966472196,0.7327857012670447,0.8227509245811959,0.9404000642708477,0.962705917976587,0.9842343432974091
010163,EO,ALL59,54,54,1.0,17,0.3148148148148148,54,1.0,1,21,0.3888888888888889,54,1.0,1,34,0.6296296296296297,54,1.0,1,0.03989467911623472,0.4659888043505397,0.5794896470084862,0.6947706139227028,0.7947680318863376,0.9352245916633023,0.9825297302103037
010164,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,16,0.2711864406779661,59,1.0,1,28,0.4745762711864407,59,1.0,1,0.06419519385953433,0.37174126558151366,0.6230949582140654,0.7936261512673116,0.8835235868362858,0.937902321627127,0.9755890900424287
010165,EO,ALL59,58,58,1.0,9,0.15517241379310345,58,1.0,1,14,0.2413793103448276,58,1.0,1,24,0.41379310344827586,58,1.0,1,0.2727851297498595,0.492011917275889,0.7012848792574562,0.7810726173205783,0.9239380808437319,0.9625513433073947,0.9959606510561316
010166,EO,ALL59,56,56,1.0,13,0.23214285714285715,56,1.0,1,16,0.2857142857142857,56,1.0,1,40,0.7142857142857143,56,1.0,1,0.01796892553380775,0.46003328516124103,0.5957820367156854,0.765535227524737,0.8348249979699186,0.8755223889984026,0.935922024179133
010168,EO,ALL59,57,57,1.0,11,0.19298245614035087,57,1.0,1,11,0.19298245614035087,57,1.0,1,25,0.43859649122807015,57,1.0,1,0.017307819020184655,0.3989310983471865,0.659851645161261,0.7934957253665644,0.9274457741169535,0.9705185880823877,0.9945707641355486
010170,EO,ALL59,59,59,1.0,11,0.1864406779661017,59,1.0,1,12,0.2033898305084746,59,1.0,1,22,0.3728813559322034,59,1.0,1,0.05333784712126135,0.5498955452685579,0.621806118613076,0.838112610259865,0.9247395813612387,0.966655231542237,0.9928989067375678
010176,EO,ALL59,59,59,1.0,22,0.3728813559322034,59,1.0,1,23,0.3898305084745763,59,1.0,1,34,0.576271186440678,59,1.0,1,0.18041459236323218,0.2924298244646568,0.49453953199597656,0.6054019568727768,0.8146396744353991,0.9163437577666167,0.9825264821768771
010183,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,14,0.23728813559322035,59,1.0,1,36,0.6101694915254238,59,1.0,1,0.42618445046429426,0.5614361945883997,0.6730948250331259,0.7919705930554286,0.8635885305667503,0.9456905935780743,0.9858846017265435
010191,EO,ALL59,59,59,1.0,16,0.2711864406779661,59,1.0,1,16,0.2711864406779661,59,1.0,1,29,0.4915254237288136,59,1.0,1,0.13419678710156693,0.4916535045295504,0.6165705275084971,0.7551134108873426,0.8599488101491031,0.9226561637307785,0.9682278145937923
010192,EO,ALL59,58,58,1.0,9,0.15517241379310345,58,1.0,1,14,0.2413793103448276,58,1.0,1,21,0.3620689655172414,58,1.0,1,0.2692076639380273,0.5108356753541112,0.7065194420760608,0.8174769833433596,0.9334111402449624,0.9679179458408514,0.9958701833248947
010194,EO,ALL59,58,58,1.0,6,0.10344827586206896,58,1.0,1,11,0.1896551724137931,58,1.0,1,41,0.7068965517241379,58,1.0,1,0.20885621367575666,0.5648357646285579,0.7317519195570988,0.8041253586604857,0.8547995348898605,0.8902281178509501,0.9307936481136244
010195,EO,ALL59,59,59,1.0,18,0.3050847457627119,59,1.0,1,19,0.3220338983050847,59,1.0,1,39,0.6610169491525424,59,1.0,1,0.05213097801375265,0.13202754611353265,0.37619271114416986,0.5806373216554579,0.813274398727098,0.8762559997399573,0.9370110455323334
010196,EO,ALL59,58,58,1.0,9,0.15517241379310345,58,1.0,1,9,0.15517241379310345,58,1.0,1,22,0.3793103448275862,58,1.0,1,0.02300488734366865,0.5769764858819121,0.7619190852125964,0.8650522403193786,0.9086142850297866,0.9357239948939869,0.9732946309557512
010197,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,16,0.2711864406779661,59,1.0,1,29,0.4915254237288136,59,1.0,1,0.017656383384142823,0.24068654485128219,0.5953530124087884,0.7521773748120897,0.8838201599645971,0.9392627123674478,0.9714860294862742
010199,EO,ALL59,59,59,1.0,25,0.423728813559322,59,1.0,1,27,0.4576271186440678,59,1.0,1,48,0.8135593220338984,59,1.0,1,0.0032820305117754497,0.1436224535283716,0.4919942403584269,0.6337115171846175,0.7024875039912761,0.7858267766403925,0.9187693570044595
010200,EO,ALL59,57,57,1.0,7,0.12280701754385964,57,1.0,1,11,0.19298245614035087,57,1.0,1,25,0.43859649122807015,57,1.0,1,0.3936393422427827,0.5946963221579433,0.7433743499317799,0.8233195102062356,0.9031004793077934,0.9537732294687922,0.9833865293423135
010201,EO,ALL59,58,58,1.0,7,0.1206896551724138,58,1.0,1,7,0.1206896551724138,58,1.0,1,19,0.3275862068965517,58,1.0,1,0.23116284180567523,0.5657023114599535,0.8138746563494045,0.87958266667535,0.9309681189855105,0.9661762059801361,0.9893715837314013
010202,EO,ALL59,59,59,1.0,14,0.23728813559322035,59,1.0,1,16,0.2711864406779661,59,1.0,1,33,0.559322033898305,59,1.0,1,0.1466601871115034,0.5193045418435344,0.6355959416900796,0.76833173890183,0.8566140083559698,0.9335422390204082,0.9827736019298188
010204,EO,ALL59,59,59,1.0,9,0.15254237288135594,59,1.0,1,10,0.1694915254237288,59,1.0,1,22,0.3728813559322034,59,1.0,1,0.09597953327443907,0.41447547868175355,0.7423062960253907,0.874744141354684,0.9243901642100749,0.9547658814047562,0.9833513631109432
010207,EO,ALL59,59,59,1.0,12,0.2033898305084746,59,1.0,1,14,0.23728813559322035,59,1.0,1,24,0.4067796610169492,59,1.0,1,0.03237826566901723,0.2880219804218713,0.6177248701175632,0.8114337430237998,0.9111222197468584,0.9561709313465313,0.982605766626565
010210,EO,ALL59,59,59,1.0,8,0.13559322033898305,59,1.0,1,14,0.23728813559322035,59,1.0,1,31,0.5254237288135594,59,1.0,1,0.1925598410888988,0.5009958071499585,0.724762244936921,0.8027490278012075,0.87997863027792,0.9404376188112447,0.9909539101411833
010213,EO,ALL59,59,59,1.0,16,0.2711864406779661,59,1.0,1,19,0.3220338983050847,59,1.0,1,43,0.7288135593220338,59,1.0,1,0.10755306777606212,0.3991824557714722,0.5030697478126903,0.7342025150978441,0.7986708457072783,0.8749959759178524,0.9231367149952636
010214,EO,ALL59,59,59,1.0,9,0.15254237288135594,59,1.0,1,10,0.1694915254237288,59,1.0,1,23,0.3898305084745763,59,1.0,1,0.04366549091642027,0.27688878008285756,0.7245962106460774,0.8096687478863583,0.9219275002209403,0.9524501738054608,0.983550984160497
